"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","X1D132","X1D132b","C58","F4","NFIX02","Arqua","NFIX01","ARqua1","Kin001","N40_94","N33_94","str_12D13","X12D13","PDC82","Di1525a","ATCC31749","J_07","str_11546","str_2788"
"g000495","g000495","rhaS","HTH-type transcriptional activator RhaS",50,53,237,1.01,1,2,3,3,3,3,240,"HTH-type transcriptional activator RhaS(143):hypothetical protein(55):HTH-type transcriptional activator RhaR(42):RCS-specific HTH-type transcriptional activator RclR(3)","rhaS(143):NA(55):rhaR(42):rclR(3)",228,987,806.09,1498,1,"1D132_00554","1D132b_05136","C58_00855","F4_00934","NFIX02_03737","Arqua_00620","NFIX01_03966","ARqua1_01628","Kin001_00498","N40_94_02375","N33_94_02728","str_12D13_00512","12D13_00767","PDC82_01841","Di1525a_00762","ATCC31749_01459","J_07_01681","str_11546_00573","str_2788_02463"
"g007067_000004","g007067",NA,"hypothetical protein",90,10,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",1077,1077,1077,1499,1,"1D132_02894","1D132b_00866","C58_02825","F4_03535","NFIX02_05079","Arqua_01457","NFIX01_02676","ARqua1_02466","Kin001_02888","N40_94_01302","N33_94_01497","str_12D13_02799","12D13_02583","PDC82_05131","Di1525a_05139","ATCC31749_03222","J_07_04561","str_11546_04670","str_2788_01343"
"g001515_2_000013","g001515_2",NA,"hypothetical protein",90,19,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",1539,1635,1539.41,1499,2,"1D132_02895","1D132b_00867","C58_02826","F4_03536","NFIX02_05080","Arqua_01458","NFIX01_02675","ARqua1_02467","Kin001_02889","N40_94_01303","N33_94_01498","str_12D13_02800","12D13_02584","PDC82_05132","Di1525a_05140","ATCC31749_03223","J_07_04560","str_11546_04669","str_2788_01344"
"g002745","g002745",NA,"hypothetical protein",50,27,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",660,753,696.55,1500,1,"1D132_01037","1D132b_04618","C58_01325","F4_01408","NFIX02_03276","Arqua_00150","NFIX01_03506","ARqua1_01158","Kin001_01029","N40_94_02837","N33_94_03191","str_12D13_00982","12D13_01237","PDC82_01378","Di1525a_01219","ATCC31749_01942","J_07_01220","str_11546_01035","str_2788_02924"
"g000656_000001","g000656",NA,"hypothetical protein",60,51,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",219,375,366.69,1500,2,"1D132_01039","1D132b_04620","C58_01327","F4_01410","NFIX02_03274","Arqua_00148","NFIX01_03504","ARqua1_01156","Kin001_01031","N40_94_02839","N33_94_03193","str_12D13_00984","12D13_01239","PDC82_01376","Di1525a_01221","ATCC31749_01944","J_07_01218","str_11546_01037","str_2788_02926"
"g003945_000002","g003945","cymR","Putative HTH-type transcriptional regulator",70,20,235,1,1,1,0,0,0,0,235,"Putative HTH-type transcriptional regulator(155):HTH-type transcriptional regulator CymR(80)","NA(155):cymR(80)",372,498,443.12,1501,1,"1D132_00509","1D132b_05091","C58_00810","F4_00889","NFIX02_03782","Arqua_00665","NFIX01_04011","ARqua1_01673","Kin001_00452","N40_94_02330","N33_94_02683","str_12D13_00467","12D13_00722","PDC82_01886","Di1525a_00715","ATCC31749_01412","J_07_01726","str_11546_00528","str_2788_02418"
"g005038","g005038",NA,"hypothetical protein",50,15,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",399,597,570.93,1502,1,"1D132_00216","1D132b_03282","C58_00576","F4_03419","NFIX02_04016","Arqua_00899","NFIX01_04245","ARqua1_01907","Kin001_00218","N40_94_03457","N33_94_03811","str_12D13_00234","12D13_00489","PDC82_02118","Di1525a_00481","ATCC31749_01169","J_07_01957","str_11546_00295","str_2788_05412"
"g000093","g000093","pgrR","HTH-type transcriptional regulator PgrR",50,85,235,2.03,1,6,0,148,0,242,477,"HTH-type transcriptional regulator PgrR(475):HTH-type transcriptional regulator DmlR(1):HTH-type transcriptional regulator ArgP(1)","pgrR(475):dmlR(1):argP(1)",147,1854,885.14,1503,1,NA,NA,NA,NA,NA,"Arqua_04910",NA,"ARqua1_00174",NA,NA,NA,"str_12D13_04576;str_12D13_04595","12D13_04934;12D13_04952","PDC82_04309","Di1525a_01458",NA,"J_07_04667",NA,NA
"g001082_000001","g001082",NA,"hypothetical protein",60,41,235,1,1,1,0,0,0,0,235,"hypothetical protein(235)","NA(235)",699,795,720.8,1504,1,"1D132_02766","1D132b_01930","C58_00220","F4_03103","NFIX02_04326","Arqua_01258","NFIX01_04555","ARqua1_02266","Kin001_02741","N40_94_03146","N33_94_03500","str_12D13_02671","12D13_00163","PDC82_02429","Di1525a_00162","ATCC31749_00764","J_07_02350","str_11546_02919","str_2788_04653"
"g001406_1_000004","g001406_1","hipO","Hippurate hydrolase",70,25,235,1.04,1,2,1,9,1,9,244,"Hippurate hydrolase(245)","hipO(245)",543,1209,1195.8,1505,1,"1D132_03289","1D132b_03781","C58_03219","F4_05323","NFIX02_01404","Arqua_01851","NFIX01_01595","ARqua1_02860","Kin001_03282","N40_94_01699","N33_94_02049","str_12D13_03185","12D13_02969","PDC82_04828","Di1525a_03418",NA,"J_07_04169",NA,"str_2788_03416"
"g002683","g002683",NA,"hypothetical protein",50,25,235,1,1,1,1,0,1,0,235,"hypothetical protein(234):putative signaling protein(2)","NA(236)",330,1131,1027.94,1506,1,"1D132_00828","1D132b_04409","C58_01102","F4_01181","NFIX02_03486","Arqua_00373","NFIX01_03716","ARqua1_01382","Kin001_00790","N40_94_02625","N33_94_02978","str_12D13_00758","12D13_01013","PDC82_01592","Di1525a_01009","ATCC31749_01720","J_07_01432","str_11546_00821","str_2788_02711"
"g002217_1_000008","g002217_1","pntB","NAD(P) transhydrogenase subunit beta",80,17,235,1.03,1,2,1,6,1,6,241,"NAD(P) transhydrogenase subunit beta(241):hypothetical protein(1)","pntB(241):NA(1)",390,1449,1417.62,1507,1,"1D132_02212","1D132b_02538","C58_02455","F4_02555","NFIX02_01916","Arqua_02104","NFIX01_02011","ARqua1_04472","Kin001_02192","N40_94_01057","N33_94_01058","str_12D13_02121","12D13_02502","PDC82_00064","Di1525a_03105","ATCC31749_00165","J_07_00044","str_11546_02356","str_2788_01093"
"g000225_1_000004","g000225_1","yciF","Protein YciF",70,56,235,1.54,1,4,0,99,0,127,362,"Protein YciF(338):hypothetical protein(24)","yciF(338):NA(24)",132,597,477.05,1508,1,"1D132_03939;1D132_04873","1D132b_00604;1D132b_00662","C58_03894;C58_04901;C58_05098","F4_00252;F4_00490;F4_04292","NFIX02_02748;NFIX02_04787;NFIX02_05030;NFIX02_05168","Arqua_02906;Arqua_03234;Arqua_04822","NFIX01_00014;NFIX01_01206;NFIX01_01248;NFIX01_04949","ARqua1_00545;ARqua1_03833;ARqua1_04161","Kin001_03931;Kin001_04691;Kin001_04925","N40_94_04286;N40_94_05142","N33_94_04856;N33_94_05377","str_12D13_03813;str_12D13_04622;str_12D13_04836;str_12D13_04948","12D13_01504;12D13_04596;12D13_04638;12D13_05056","PDC82_03623;PDC82_04017;PDC82_04206","Di1525a_01827;Di1525a_01960;Di1525a_04655","ATCC31749_04348;ATCC31749_05160;ATCC31749_05374","J_07_03551;J_07_04817;J_07_04984","str_11546_03630;str_11546_04796;str_11546_05221","str_2788_01763;str_2788_01877;str_2788_03096;str_2788_05236"
"g000167_2","g000167_2","mglB","D-galactose-binding periplasmic protein",50,57,235,1.76,1,5,10,121,10,179,414,"D-galactose-binding periplasmic protein(210):D-threitol-binding protein(186):Xylitol-binding protein(21):hypothetical protein(5):Ribose import binding protein RbsB(2)","mglB(210):thpA(186):xypA(21):NA(5):rbsB(2)",183,978,924.77,1509,1,"1D132_04304;1D132_04305","1D132b_00097;1D132b_00098","C58_04297;C58_04298","F4_04736;F4_04737","NFIX02_00171;NFIX02_00172","Arqua_02527;Arqua_02528","NFIX01_02914;NFIX01_02915","ARqua1_03426;ARqua1_03427","Kin001_04293;Kin001_04294;Kin001_05283","N40_94_03608","N33_94_01781;N33_94_03963","str_12D13_04230;str_12D13_04231","12D13_03775;12D13_03776","PDC82_03246","Di1525a_01627","ATCC31749_04730;ATCC31749_05498;ATCC31749_05523","J_07_03173;J_07_03174;J_07_05312","str_11546_03270;str_11546_05084;str_11546_05106","str_2788_01567;str_2788_01568"
"g003147_000002","g003147","malT","HTH-type transcriptional regulator MalT",70,24,235,1,1,1,0,0,0,0,235,"HTH-type transcriptional regulator MalT(235)","malT(235)",2085,2403,2354.55,1510,1,"1D132_02887","1D132b_00859","C58_02818","F4_03528","NFIX02_05072","Arqua_01450","NFIX01_02683","ARqua1_02459","Kin001_02881","N40_94_01295","N33_94_01490","str_12D13_02792","12D13_02576","PDC82_05124","Di1525a_05132","ATCC31749_03215","J_07_04568","str_11546_04677","str_2788_01336"
"g000492","g000492","yigZ","IMPACT family member YigZ",50,54,235,1,1,1,0,0,0,0,235,"IMPACT family member YigZ(225):hypothetical protein(10)","yigZ(225):NA(10)",360,663,590.85,1511,1,"1D132_03849","1D132b_00514","C58_03803","F4_04199","NFIX02_04697","Arqua_04731","NFIX01_01338","ARqua1_00635","Kin001_03841","N40_94_05052","N33_94_05287","str_12D13_03722","12D13_04505","PDC82_03714","Di1525a_04565","ATCC31749_04241","J_07_03642","str_11546_03722","str_2788_05146"
"g002706","g002706","eamA","hypothetical protein",50,26,234,1,1,2,1,1,1,1,235,"hypothetical protein(222):putative amino-acid metabolite efflux pump(14)","NA(222):eamA(14)",246,1020,893.63,1513,1,"1D132_02048","1D132b_03097","C58_02303","F4_02400","NFIX02_02066","Arqua_02256","NFIX01_02161","ARqua1_04321","Kin001_02025","N40_94_00907","N33_94_00908","str_12D13_01971","12D13_02352","PDC82_00214","Di1525a_02923","ATCC31749_03141","J_07_00194","str_11546_02179","str_2788_00943"
"g001545_000002","g001545",NA,"hypothetical protein",70,36,234,1,1,1,0,0,0,0,234,"hypothetical protein(234)","NA(234)",846,936,855.06,1514,1,"1D132_01070","1D132b_02341","C58_01358","F4_01441","NFIX02_03243","Arqua_00117","NFIX01_03473","ARqua1_01125","Kin001_01061","N40_94_02869","N33_94_03223","str_12D13_01014","12D13_01269","PDC82_01346","Di1525a_01251","ATCC31749_01978","J_07_01188","str_11546_01068","str_2788_02956"
"g000610","g000610","virC1","hypothetical protein",50,51,234,1.5,1,3,11,108,11,118,352,"hypothetical protein(314):Protein virC1(49)","NA(314):virC1(49)",345,759,715.44,1515,1,"1D132_01851","1D132b_02900","C58_02104","F4_02195","NFIX02_02265","Arqua_02454","NFIX01_02360","ARqua1_00807","Kin001_01823","N40_94_00703","N33_94_00703","str_12D13_01755","12D13_02136","PDC82_00419","Di1525a_02701","ATCC31749_02929","J_07_00397","str_11546_01979","str_2788_00737"
"g002799_000001","g002799","fixK","Nitrogen fixation regulation protein FixK",60,27,234,1,1,2,0,1,0,1,235,"Nitrogen fixation regulation protein FixK(221):Transcriptional activatory protein AadR(12):hypothetical protein(2)","fixK(221):aadR(12):NA(2)",447,780,754.43,1516,1,"1D132_00754","1D132b_04336","C58_01031","F4_01108","NFIX02_03559","Arqua_00444","NFIX01_03789","ARqua1_01453","Kin001_00718","N40_94_02554","N33_94_02907","str_12D13_00685","12D13_00940","PDC82_01663","Di1525a_00938","ATCC31749_01644","J_07_01503","str_11546_00748","str_2788_02640"
"g002054_000001","g002054",NA,"hypothetical protein",60,32,234,1,1,1,0,0,0,0,234,"hypothetical protein(234)","NA(234)",324,345,328.36,1517,1,"1D132_01038","1D132b_04619","C58_01326","F4_01409","NFIX02_03275","Arqua_00149","NFIX01_03505","ARqua1_01157","Kin001_01030","N40_94_02838","N33_94_03192","str_12D13_00983","12D13_01238","PDC82_01377","Di1525a_01220","ATCC31749_01943","J_07_01219","str_11546_01036","str_2788_02925"
"g002584_1_000001","g002584_1","glnM","putative glutamine ABC transporter permease protein GlnM",60,12,234,1.09,1,2,0,22,0,22,256,"putative glutamine ABC transporter permease protein GlnM(143):L-cystine transport system permease protein YecS(113)","glnM(143):yecS(113)",654,660,659.3,1518,1,"1D132_01099;1D132_04433","1D132b_00226;1D132b_02370","C58_01387;C58_04429","F4_01470;F4_04887","NFIX02_00951;NFIX02_03214","Arqua_00088;Arqua_04256","NFIX01_03444;NFIX01_04719","ARqua1_01096;ARqua1_05258","Kin001_01090;Kin001_04427","N40_94_02898;N40_94_03731","N33_94_03252;N33_94_04086","str_12D13_01043;str_12D13_04367","12D13_01298;12D13_03912","PDC82_01317;PDC82_03369","Di1525a_01280;Di1525a_04271","ATCC31749_02008;ATCC31749_04854","J_07_01159;J_07_03058","str_11546_01097;str_11546_03156","str_2788_02985;str_2788_04266"
"g002115_1_000003","g002115_1",NA,"hypothetical protein",70,22,234,1.23,1,3,7,52,7,54,288,"hypothetical protein(295)","NA(295)",186,1116,821.56,1519,1,"1D132_03406;1D132_05168","1D132b_01438;1D132b_03898","C58_03336;C58_05343","F4_00686;F4_03621","NFIX02_01520","Arqua_01968","NFIX01_01479","ARqua1_02977","Kin001_03400;Kin001_05139","N40_94_01174;N40_94_01815","N33_94_01303;N33_94_02166","str_12D13_03302","12D13_03086","PDC82_04711","Di1525a_03535","ATCC31749_03772","J_07_04052","str_11546_04159","str_2788_03533"
"g000052_2_000002","g000052_2","gcvA","Glycine cleavage system transcriptional activator",60,28,234,1,1,1,0,0,0,0,234,"Glycine cleavage system transcriptional activator(234)","gcvA(234)",894,930,917.5,1520,1,"1D132_02023","1D132b_03072","C58_02278","F4_02373","NFIX02_02093","Arqua_02281","NFIX01_02188","ARqua1_04296","Kin001_02000","N40_94_00880","N33_94_00881","str_12D13_01946","12D13_02327","PDC82_00241","Di1525a_02898","ATCC31749_03113","J_07_00221","str_11546_02154","str_2788_00916"
"g003168_1_000004","g003168_1","araC","L-arabonate dehydratase",80,15,234,1,1,1,0,0,0,0,234,"L-arabonate dehydratase(234)","araC(234)",1782,1812,1792.4,1521,1,"1D132_02449","1D132b_03494","C58_02691","F4_02789","NFIX02_00387","Arqua_03438","NFIX01_00942","ARqua1_03660","Kin001_02427","N40_94_04589","N33_94_04482","str_12D13_02354","12D13_04259","PDC82_02739","Di1525a_04039","ATCC31749_00425","J_07_02665","str_11546_02601","str_2788_04044"
"g000260_000001","g000260","phrA","Deoxyribodipyrimidine photo-lyase",60,67,234,1,1,1,0,0,0,0,234,"Deoxyribodipyrimidine photo-lyase(234)","phrA(234)",615,1512,1441.06,1522,1,"1D132_00921","1D132b_04502","C58_01210","F4_01292","NFIX02_03393","Arqua_00265","NFIX01_03623","ARqua1_01274","Kin001_00884","N40_94_02718","N33_94_03071","str_12D13_00851","12D13_01106","PDC82_01498","Di1525a_01103","ATCC31749_01818","J_07_01338","str_11546_00915","str_2788_02804"
"g002494_1_000004","g002494_1","alkJ","Alcohol dehydrogenase [acceptor]",70,19,234,1,1,1,0,0,0,0,234,"Alcohol dehydrogenase [acceptor](234)","alkJ(234)",1596,1596,1596,1523,1,"1D132_03932","1D132b_00597","C58_03886","F4_04284","NFIX02_04780","Arqua_04814","NFIX01_01255","ARqua1_00552","Kin001_03924","N40_94_05135","N33_94_05370","str_12D13_03805","12D13_04588","PDC82_03630","Di1525a_04648","ATCC31749_04337","J_07_03558","str_11546_03637","str_2788_05229"
"g002408_000001","g002408","acoR","hypothetical protein",60,29,234,1,1,1,0,0,0,0,234,"hypothetical protein(222):Acetoin catabolism regulatory protein(12)","NA(222):acoR(12)",951,960,959.17,1524,1,"1D132_01935","1D132b_02984","C58_02188","F4_02281","NFIX02_02181","Arqua_02370","NFIX01_02276","ARqua1_04207","Kin001_01909","N40_94_00789","N33_94_00790","str_12D13_01857","12D13_02238","PDC82_00332","Di1525a_02810","ATCC31749_03023","J_07_00312","str_11546_02065","str_2788_00825"
"g004652","g004652",NA,"hypothetical protein",50,16,234,1,1,1,0,0,0,0,234,"hypothetical protein(234)","NA(234)",798,912,821.36,1525,1,"1D132_00279","1D132b_01645","C58_00639","F4_03484","NFIX02_03952","Arqua_00836","NFIX01_04181","ARqua1_01844","Kin001_00282","N40_94_02162","N33_94_02515","str_12D13_00298","12D13_00553","PDC82_02054","Di1525a_00544","ATCC31749_01235","J_07_01893","str_11546_00358","str_2788_02249"
"g002357","g002357",NA,"hypothetical protein",50,28,233,1.02,1,2,4,5,4,5,238,"hypothetical protein(242)","NA(242)",309,1104,1018.31,1526,1,"1D132_04303","1D132b_00096","C58_04296","F4_04735","NFIX02_00170","Arqua_02529","NFIX01_02913","ARqua1_03425","Kin001_04292;Kin001_05284","N40_94_03606","N33_94_03961","str_12D13_04229","12D13_03774","PDC82_03245","Di1525a_01626","(ATCC31749_04726:ATCC31749_04727)","J_07_03175","str_11546_03271","str_2788_01566"
"g001368_000002","g001368",NA,"hypothetical protein",70,38,233,1,1,2,1,1,1,1,234,"hypothetical protein(235)","NA(235)",243,738,652.24,1527,1,"1D132_02255","1D132b_02581","C58_02497","F4_02598","NFIX02_01874","Arqua_02062","NFIX01_01969","ARqua1_04514","Kin001_02234","N40_94_01099","N33_94_01100","str_12D13_02163","12D13_02544","PDC82_00022","Di1525a_03147","(ATCC31749_00210:ATCC31749_00211)","J_07_00002","str_11546_02398","str_2788_01135"
"g004087_000003","g004087","fabF","3-oxoacyl-[acyl-carrier-protein] synthase 2",80,17,233,1,1,1,0,0,0,0,233,"3-oxoacyl-[acyl-carrier-protein] synthase 2(233)","fabF(233)",1119,1347,1264.2,1528,1,"1D132_00814","1D132b_04395","C58_01089","F4_01167","NFIX02_03500","Arqua_00386","NFIX01_03730","ARqua1_01395","Kin001_00777","N40_94_02612","N33_94_02965","str_12D13_00745","12D13_01000","PDC82_01605","Di1525a_00996","ATCC31749_01705","J_07_01445","str_11546_00808","str_2788_02698"
"g001660","g001660","ogt","DNA base-flipping protein",50,35,233,1,1,1,0,0,0,0,233,"DNA base-flipping protein(132):Methylated-DNA--protein-cysteine methyltransferase(101)","NA(132):ogt(101)",366,630,561.26,1529,1,"1D132_00923","1D132b_04504","C58_01212","F4_01294","NFIX02_03391","Arqua_00263","NFIX01_03621","ARqua1_01272","Kin001_00886","N40_94_02720","N33_94_03073","str_12D13_00853","12D13_01108","PDC82_01496","Di1525a_01105","ATCC31749_01820","J_07_01336","str_11546_00917","str_2788_02806"
"g003322","g003322","entS","Enterobactin exporter EntS",50,18,233,1,1,1,3,0,3,0,233,"Enterobactin exporter EntS(231):hypothetical protein(5)","entS(231):NA(5)",732,1905,1617.61,1530,1,"1D132_02633","1D132b_01797","C58_00086","F4_02970","NFIX02_04457","Arqua_01392","NFIX01_04686","ARqua1_02400","Kin001_02611","N40_94_03015","N33_94_03369","str_12D13_02538","12D13_00030","PDC82_02560","Di1525a_00030","ATCC31749_00622","J_07_02481","str_11546_02785","str_2788_04522"
"g002776_1_000003","g002776_1",NA,"hypothetical protein",70,22,233,1,1,1,0,0,0,0,233,"hypothetical protein(233)","NA(233)",378,405,381.68,1531,1,"1D132_03426","1D132b_03918","C58_03356","F4_03641","NFIX02_01540","Arqua_01988","NFIX01_01459","ARqua1_02997","Kin001_03420","N40_94_01833","N33_94_02184","str_12D13_03320","12D13_03104","PDC82_04693","Di1525a_03555","ATCC31749_03793","J_07_04034","str_11546_04138","str_2788_03551"
"g000010_5","g000010_5","oppF","Oligopeptide transport ATP-binding protein OppF",50,167,233,4,1,9,135,185,253,698,931,"Oligopeptide transport ATP-binding protein OppF(467):Glutathione import ATP-binding protein GsiA(307):Vitamin B12 import ATP-binding protein BtuD(249):Oligopeptide transport ATP-binding protein OppD(138):Dipeptide transport ATP-binding protein DppD(32):putative D%2CD-dipeptide transport ATP-binding protein DdpF(29):putative ABC transporter ATP-binding protein(2)","oppF(467):gsiA(307):btuD(249):oppD(138):dppD(32):ddpF(29):NA(2)",546,2742,1111.02,1532,1,NA,NA,"C58_05233","F4_00616",NA,NA,NA,NA,"Kin001_05018",NA,NA,NA,NA,NA,"Di1525a_05029",NA,NA,NA,"str_2788_01190;str_2788_01958"
"g003495_000002","g003495","ndhB","NAD(P)H-quinone oxidoreductase subunit 2%2C chloroplastic",70,22,232,1,1,1,0,0,0,0,232,"NAD(P)H-quinone oxidoreductase subunit 2%2C chloroplastic(199):Na(+)/H(+) antiporter subunit A(31):hypothetical protein(2)","ndhB(199):mrpA(31):NA(2)",1146,2991,2876.46,1533,1,"1D132_00146","1D132b_02168","C58_00505","F4_03347","NFIX02_04087","Arqua_00971","NFIX01_04316","ARqua1_01979","Kin001_00146","N40_94_03385","N33_94_03739","str_12D13_00164","12D13_00419","PDC82_02190","Di1525a_00410","ATCC31749_01041","J_07_02029","str_11546_00168","str_2788_05340"
"g005189_1_000005","g005189_1","mnhC1","Na(+)/H(+) antiporter subunit C1",80,12,232,1,1,1,0,0,0,0,232,"Na(+)/H(+) antiporter subunit C1(232)","mnhC1(232)",306,339,335.94,1533,2,"1D132_00145","1D132b_02167","C58_00504","F4_03346","NFIX02_04088","Arqua_00972","NFIX01_04317","ARqua1_01980","Kin001_00145","N40_94_03384","N33_94_03738","str_12D13_00163","12D13_00418","PDC82_02191","Di1525a_00409","ATCC31749_01040","J_07_02030","str_11546_00167","str_2788_05339"
"g003331_000001","g003331","mrpD","Na(+)/H(+) antiporter subunit D",60,23,232,1,1,1,0,0,0,0,232,"Na(+)/H(+) antiporter subunit D(232)","mrpD(232)",1611,1662,1643.28,1533,3,"1D132_00144","1D132b_02166","C58_00503","F4_03345","NFIX02_04089","Arqua_00973","NFIX01_04318","ARqua1_01981","Kin001_00144","N40_94_03383","N33_94_03737","str_12D13_00162","12D13_00417","PDC82_02192","Di1525a_00408","ATCC31749_01039","J_07_02031","str_11546_00166","str_2788_05338"
"g001567","g001567","mnhE1","Na(+)/H(+) antiporter subunit E1",50,36,232,1,1,2,0,1,0,1,233,"Na(+)/H(+) antiporter subunit E1(231):hypothetical protein(2)","mnhE1(231):NA(2)",351,489,485.47,1533,4,"1D132_00143","1D132b_02165","C58_00502","F4_03344","NFIX02_04090","Arqua_00974","NFIX01_04319","ARqua1_01982","Kin001_00143","N40_94_03382","N33_94_03736","str_12D13_00161","12D13_00416","PDC82_02193","Di1525a_00407","ATCC31749_01038","J_07_02032","str_11546_00165","str_2788_05337"
